geom,identyfikator,województwo,powiat,gmina,obręb,numer,data_dodania,cena,przeznaczenie,Link do oferty,Komentarz,Powierzchnia,Link do zdjęcia,Location,,working links
0103000020110F0000010000000A000000F510260439C13B41F0FCB4FEB20B5941BF0B6B0734C13B414EA3CD8AB80B5941C3C971BE9CC03B415589FF89AD0B5941E98331CBC5C03B41A3FD1F4F980B594120E1D5C601C13B41AF7C35147C0B594150C740DC0BC13B41C658410C790B5941E454D2521DC13B41B3C18F437A0B5941AEF4A19473C13B4179728913800B5941A9F96D7E5BC13B4133A90EBE910B5941F510260439C13B41F0FCB4FEB20B5941,022105_5.0002.48/1,dolnośląskie,wałbrzyski,Głuszyca,Grzmiąca,48/1,2024/06/27,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3669613170018093/?sale_post_id=3669613170018093,,,,"50.683380,16.339413",,yes
0103000020110F000001000000070000001459ED1122633B41EAD39F1E0B7B5B414EBA38C721633B4137B5FCCA187B5B41C8CEE00EF2623B412118669B187B5B41F8A6A4F4ED623B41DE409106167B5B4181DC4716EE623B41A9FED1EC0A7B5B41761E9DF0EE623B41F06623EE0A7B5B411459ED1122633B41EAD39F1E0B7B5B41,320902_2.0045.214/23,zachodniopomorskie,koszaliński,Biesiekierz,Stare Bielice,214/23,2024/06/27,90000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3669618870017523/,,,,"54.177842,16.123176",,yes
0103000020110F0000010000000A0000008347FA508E633B41E6025C840B7B5B41F4516C6E8E633B412A725EDF187B5B41EAAB7FD263633B41F2C07BE3187B5B410BC66AB85E633B41D075722C1A7B5B41890CA4DF5E633B4141ED7E41267B5B41664BF4F763633B412366168C277B5B41662F260858633B41529EDC87277B5B41F4561AC257633B413198DA500B7B5B41574412D068633B41D05A43600B7B5B418347FA508E633B41E6025C840B7B5B41,320902_2.0045.214/30,zachodniopomorskie,koszaliński,Biesiekierz,Stare Bielice,214/30,2024/06/27,90000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3669618870017523/,,,,"54.177899,16.124115",,yes
0103000020110F00000100000006000000D429BBBC694D4041BE2C530E6AD15841B4BA9128694D4041E34B34C96AD15841E70A4E7B3E4D4041AAF74CF29FD15841230F0454334D4041245E93339DD15841E773518F594D4041516BEA3766D15841D429BBBC694D4041BE2C530E6AD15841,246501_1.0020.1224,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1224,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343576,19.194600",,yes
0103000020110F00000100000006000000946BA04D6F4D40416CD0EA316CD15841B0E6EF2E5B4D40414C2DA5E384D15841721A5306444D40418BF40A1FA1D15841E70A4E7B3E4D4041AAF74CF29FD15841B4BA9128694D4041E34B34C96AD15841946BA04D6F4D40416CD0EA316CD15841,246501_1.0020.1225,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1225,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343662,19.194755",,yes
0103000020110F00000100000006000000946BA04D6F4D40416CD0EA316CD15841AF270EDA5B4D4041530C620185D158413FC83177454D4041CD72606DA1D15841721A5306444D40418BF40A1FA1D15841B0E6EF2E5B4D40414C2DA5E384D15841946BA04D6F4D40416CD0EA316CD15841,246501_1.0020.1226,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1226,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343842,19.194650",,yes
0103000020110F00000100000005000000B4BA9128694D4041E34B34C96AD15841D429BBBC694D4041BE2C530E6AD15841A1A69627704D4041123E37306BD15841946BA04D6F4D40416CD0EA316CD15841B4BA9128694D4041E34B34C96AD15841,246501_1.0020.1227,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1227,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343052,19.195141",,yes
0103000020110F000001000000060000007BA762E0794D404101CA86A76ED1584119111F9A4F4D40413244F0E9A3D158413FC83177454D4041CD72606DA1D15841AF270EDA5B4D4041530C620185D15841946BA04D6F4D40416CD0EA316CD158417BA762E0794D404101CA86A76ED15841,246501_1.0020.1238,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1238,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343718,19.194909",,yes
0103000020110F0000010000000500000019111F9A4F4D40413244F0E9A3D158417BA762E0794D404101CA86A76ED15841F49E9B03804D4041D033451570D1584180DD6377554D40419039455AA5D1584119111F9A4F4D40413244F0E9A3D15841,246501_1.0020.1239,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1239,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343759,19.195054",,yes
0103000020110F00000100000006000000E8EF9F7B734D4041FD1F0F6288D1584178F4070E5B4D4041B64F1AB9A6D1584180DD6377554D40419039455AA5D15841F49E9B03804D4041D033451570D15841027758F2854D40410750627571D15841E8EF9F7B734D4041FD1F0F6288D15841,246501_1.0020.1240,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1240,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343797,19.195165",,yes
0103000020110F0000010000001300000048FBA338CC4C4041AB20939D5FD158410915E258DB4C404185887A8E4ED15841F6EC2BBCDB4C4041C50A97D154D15841FB281FD0DB4C4041BE9B930856D158411A83205EDD4C4041AC674D0C6AD15841E1EB0800DF4C4041662187C27FD15841A8E967AFE54C40419401398D87D1584171770724F04C40412DD234338CD15841DF724A90054D4041CAD9A3BB8FD15841692115A9294D4041D45A780298D158412A3EF5CB274D4041D4488B5F9AD1584140CC51681C4D404166E0429797D15841232A5CB2E14C40419CAB044289D158419F1A3BD9DB4C4041E5F6A5D487D158410C884938CD4C40411ED9383F84D15841BD9B754BC94C4041303A5A4983D158411D23816BC84C40415C6CF11283D15841C27E1E83C74C4041B5D644F464D1584148FBA338CC4C4041AB20939D5FD15841,246501_1.0020.1228,śląskie,Dąbrowa Górnicza,Dąbrowa Górnicza (miasto),Dąbrowa Górnicza II,1228,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3666389850340425/?sale_post_id=3666389850340425,,,,"50.343273,19.192526",,yes
0103000020110F0000010000000E00000072644EFE0FE141419251EB4B544D5A417CF54BCE07E14141EA3DA076464D5A41F9F4092F0BE14141006C9FEF454D5A41D981FF941EE14141FD434CE6424D5A4116CAD7F831E141410D87F6DC3F4D5A4192ABC55E45E14141B4D19DD33C4D5A41016C63BE58E141413CED42CA394D5A41B095FF9F6AE14141E16C04FD364D5A41A2A84E9479E14141760FE6A5344D5A410697E2FF82E141411349482C334D5A41C10D9B8888E14141F5A8B84D324D5A4115CF896F8AE14141865AC601324D5A419691C19F92E14141CA83FFD63F4D5A4172644EFE0FE141419251EB4B544D5A41,140804_4.0002.48/3,mazowieckie,legionowski,Serock,2,48/3,2024/06/28,1299000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3669971506648926/,,,,"52.520879,21.052723",,yes
0103000020110F0000010000000500000007CB36A4E1384041A7D06F9FBFEB59412DC7198FCF38404154FFF1739DEB59412A36E058E7384041D7A05EF89AEB5941713A8698F9384041BCD021FFBCEB594107CB36A4E1384041A7D06F9FBFEB5941,101105_2.0026.40,łódzkie,poddębicki,Wartkowice,Powodów IIi,40,2024/06/28,150000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3669595300019880/?sale_post_id=3669595300019880,,,,"51.971273,19.100707",,yes
0103000020110F00000100000006000000332116EDAD0742417FF7E20D0B0F5A41C63B8ED69107424110D7A165000F5A41E78F45809E074241E4624E6FFA0E5A4127953D6DBA074241B8A84427050F5A410EA555E8B9074241B6791F66050F5A41332116EDAD0742417FF7E20D0B0F5A41,146514_8.1509.58/2,mazowieckie,Warszawa,Warszawa (miasto),3-15-09,58/2,2024/06/28,999000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3670546806591396/?sale_post_id=3670546806591396,,,,"52.171057,21.229094",,yes
0103000020110F0000010000000600000069ADFD03FF934041326CF92DA8715B419743FB7D019440417A67F2C8B1715B41F4591604F593404142F4579FB2715B4124B6E235DB9340419C28C85AB4715B4194717856D89340418081F1D0AA715B4169ADFD03FF934041326CF92DA8715B41,280401_2.0023.332/7,warmińsko-mazurskie,elbląski,Elbląg,Przezmark,332/7,2024/06/28,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3629224270723650/?sale_post_id=3629224270723650,,,,"54.127275,19.519405",,yes
0103000020110F0000010000000500000013E33186C8314041C94475154B445A4168403F6FCA314041B4D7BBDD40445A415B22AB0CEB314041B06CEF6542445A414987A823E9314041AED1A99D4C445A4113E33186C8314041C94475154B445A41,041805_2.0013.180/7,kujawsko-pomorskie,włocławski,Choceń,Lutobórz,180/7,2024/06/30,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3638062686506475/?sale_post_id=3638062686506475,,,,"52.470553,19.068319",,yes
0103000020110F0000010000000B000000190C11BB28944041E9CE9D26AF715B412F32AD6B0F944041E11596D9B0715B419743FB7D019440417A67F2C8B1715B4169ADFD03FF934041326CF92DA8715B4163330E8FFC93404108359CB49E715B419DAC6CA3FA934041638CCF4597715B41757A5368F59340419D9ED28195715B41EE91B2A1FC934041233FC80395715B416FC48B5300944041275A814DA3715B4107E1FD7725944041FEF597E4A0715B41190C11BB28944041E9CE9D26AF715B41,280401_2.0023.332/8,warmińsko-mazurskie,elbląski,Elbląg,Przezmark,332/8,2024/06/28,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3629224270723650/?sale_post_id=3629224270723650,,,,"54.127151,19.520066",,yes
0103000020110F000001000000060000009891EB1E3E403F41B124F19338CD5A41B8EBFDAA69403F416361D86136CD5A416977E85570403F41DDDAE75636CD5A41415BF8CA75403F416E26DC964BCD5A418F361D2843403F419B5B05254CCD5A419891EB1E3E403F41B124F19338CD5A41,040407_2.0005.82/16,kujawsko-pomorskie,chełmiński,Unisław,Gołoty,82/16,2024/06/28,,wz,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3670218863290857/?sale_post_id=3670218863290857,,,,"53.231457,18.398308",,yes
0103000020110F00000100000010000000EAACD5AC2D9D3C413DB4718A491E594187B85F4B2A9D3C411BDA5BF3401E5941337D2818A19D3C411480A76A3F1E5941A8E6F951B19D3C41A49D2D00501E594196D753A9F89D3C4157C967DA4A1E59413D0D4B5DFF9D3C41655660C04C1E5941BF9B4B64B99D3C41F04343AB5E1E59416BD1CF03379D3C41358FBB2E6F1E59417147539A299D3C416276AC8A6F1E59410FE53208299D3C41D593747B681E594144C709AB2D9D3C41496D8453681E59414F4D77802C9D3C4102593AED5F1E59415031B7C1519D3C413337F0015C1E594127762C3B4B9D3C41C8E215CC591E594172005C39419D3C4148E2F771561E5941EAACD5AC2D9D3C413DB4718A491E5941,020206_2.0003.231/28,dolnośląskie,dzierżoniowski,Łagiewniki,Łagiewniki,231/28,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3632783930367684/,,,,"50.792425,16.846300",,yes
0103000020110F000001000000050000001D74783E981B3F4148D4FA6B8D7A5B410C0C6B9ADD1B3F41209AAC1A847A5B41D5E28F0EFD1B3F41A3528B84907A5B41B0293E71C51B3F415657AB13997A5B411D74783E981B3F4148D4FA6B8D7A5B41,220405_2.0012.AR_2.133/6,pomorskie,gdański,Przywidz,Piekło Górne,133/6,2024/06/28,139000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3632764503702960/?sale_post_id=3632764503702960,,,,"54.175095,18.314253",,yes
0103000020110F00000100000007000000E215E577CA1B3F41FBD6D3C9827A5B4158AEADCE8F1B3F4157E3E4AB8A7A5B4122EDCC34681B3F4146133270957A5B415F520BC55B1B3F41089686FC947A5B4120ACA0A7411B3F419627306A8F7A5B4171F123D3A11B3F4111F2EF39787A5B41E215E577CA1B3F41FBD6D3C9827A5B41,220405_2.0012.AR_2.133/3,pomorskie,gdański,Przywidz,Piekło Górne,133/3,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3632764503702960/?sale_post_id=3632764503702960,,,,"54.174935,18.313605",,yes
0103000020110F0000010000000600000071F123D3A11B3F4111F2EF39787A5B411BB828F9DF1B3F41E3B84A3D697A5B4138A254E4361C3F41F4F7D2516F7A5B418790A163E91B3F41A89606A67E7A5B41E215E577CA1B3F41FBD6D3C9827A5B4171F123D3A11B3F4111F2EF39787A5B41,220405_2.0012.AR_2.133/4,pomorskie,gdański,Przywidz,Piekło Górne,133/4,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3632764503702960/?sale_post_id=3632764503702960,,,,"54.174554,18.314468",,yes
0103000020110F000001000000060000000C0C6B9ADD1B3F41209AAC1A847A5B4186337F02F11B3F41F4A8F484817A5B41C035B768191C3F411FFD1385797A5B41A1950B703B1C3F41E3E2B6E9867A5B41D5E28F0EFD1B3F41A3528B84907A5B410C0C6B9ADD1B3F41209AAC1A847A5B41,220405_2.0012.AR_2.133/7,pomorskie,gdański,Przywidz,Piekło Górne,133/7,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3632764503702960/?sale_post_id=3632764503702960,,,,"54.174893,18.314821",,yes
0103000020110F00000100000008000000C035B768191C3F411FFD1385797A5B41C3DF0AEC291C3F41D29C1B40767A5B41CBCA2666351C3F4156933970767A5B41E1CFDB1B431C3F413BC021B9737A5B414681D7AC591C3F41575CF74E757A5B41EF8FFA508C1C3F41C629247C7A7A5B41A1950B703B1C3F41E3E2B6E9867A5B41C035B768191C3F411FFD1385797A5B41,220405_2.0012.AR_2.133/8,pomorskie,gdański,Przywidz,Piekło Górne,133/8,2024/06/28,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3632764503702960/?sale_post_id=3632764503702960,,,,"54.174700,18.315390",,yes
0103000020110F0000010000000B000000C3D42EEE1DDF424166F6442CE3565A41652D2AC21DDF424167434105D7565A41F4EB97FE1CDF4241EA7D2AD2D4565A4101C7B29A71E04241280BA98902575A418D52DCC570E0424116100F3403575A41A1084B646CE0424192A2BDB306575A41AF3B940469E042419A19D16409575A410AF5EAAC66E042419F9912440B575A41CDE77FAF63E0424129D672A80D575A411CF668EF60E042416D07BAD90F575A41C3D42EEE1DDF424166F6442CE3565A41,142905_5.0021.557,mazowieckie,sokołowski,Kosów Lacki,Nowa Wieś,557,2024/06/29,49000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3631031133876297/,,,,"52.575063,22.223136",,yes
0103000020110F000001000000060000007CB8BE5CF1194041FC47E2E0AA3E5A4118D52A7CF219404135CF114FAA3E5A412023C6F1F0194041E08B9C06BA3E5A41ABBAD042EF1940418E6716CCC23E5A41A806C42CCC194041252933C6BD3E5A417CB8BE5CF1194041FC47E2E0AA3E5A41,041806_5.0004.19/4,kujawsko-pomorskie,włocławski,Chodecz,Gawin,19/4,2024/06/29,,rekreacyjne,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3630032547309489/?sale_post_id=3630032547309489,,,,"52.439423,18.958133",,yes
0103000020110F0000010000000D000000076EE55D6D8C3A411FB8E00817E95941FC5C8EBA698C3A415966E1CF17E95941246EC6369A8C3A41A16EB82F1DE959413AD27CF4D08C3A41089691E222E95941A4E4E99F088D3A41C1F646AF28E95941E6D7377E268D3A41F0B799CD2BE959411A88CEEE298D3A4180D4673B2EE9594160C92E58408D3A416A7F999430E9594137DBC9453F8D3A416EE9F54F2BE95941BA67A382FE8C3A41D8C3FE8C24E959411E5E42279F8C3A41CE250BA11AE95941BD5AAC59728C3A41F1E3A0F715E95941076EE55D6D8C3A411FB8E00817E95941,080909_2.0006.557,lubuskie,zielonogórski,Zabór,Przytok,557,2024/06/29,180000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636451363334274/?sale_post_id=3636451363334274,,,,"51.956874,15.630671",,yes
0103000020110F00000100000005000000E09E7679C2604041BDACAAF5F3795941F205D70AB36040413300D5FBF4795941753B6BFCAC6040412D545269E479594150AE2F11BE604041E2CEDC46E3795941E09E7679C2604041BDACAAF5F3795941,100105_2.0003.995/1,łódzkie,bełchatowski,Kluki,Kaszewice,995/1,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321989,19.283886",,yes
0103000020110F00000100000005000000E09E7679C2604041BDACAAF5F379594150AE2F11BE604041E2CEDC46E379594102FE09D1D56040416C7108B3E1795941795A5D39DA6040413F8FD461F2795941E09E7679C2604041BDACAAF5F3795941,100105_2.0003.995/2,łódzkie,bełchatowski,Kluki,Kaszewice,995/2,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321950,19.284240",,yes
0103000020110F0000010000000700000050AE2F11BE604041E2CEDC46E3795941753B6BFCAC6040412D545269E47959418B7ECB7CAA6040414A066392DD795941181BE13CD16040414C02F500D87959419342CFFAD46040417AD94D8BDE79594102FE09D1D56040416C7108B3E179594150AE2F11BE604041E2CEDC46E3795941,100105_2.0003.995/3,łódzkie,bełchatowski,Kluki,Kaszewice,995/3,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321685,19.284043",,yes
0103000020110F00000100000005000000181BE13CD16040414C02F500D87959418B7ECB7CAA6040414A066392DD7959415B75D728A7604041EB1A4679D47959411E3C732DCC60404125312F27CF795941181BE13CD16040414C02F500D8795941,100105_2.0003.995/4,łódzkie,bełchatowski,Kluki,Kaszewice,995/4,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321494,19.283949",,yes
0103000020110F000001000000050000001E3C732DCC60404125312F27CF7959415B75D728A7604041EB1A4679D4795941FE6AE5D4A3604041A8B82B60CB7959415048081EC76040419FA56B4DC67959411E3C732DCC60404125312F27CF795941,100105_2.0003.995/5,łódzkie,bełchatowski,Kluki,Kaszewice,995/5,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321300,19.283877",,yes
0103000020110F000001000000070000005048081EC76040419FA56B4DC6795941FE6AE5D4A3604041A8B82B60CB79594192B520DE9F60404198999D86C079594165E257D4BF6040413ADC6BEABD79594140D0C665C26040417EB99566C27959415F30ABB3C460404125008012C27959415048081EC76040419FA56B4DC6795941,100105_2.0003.995/6,łódzkie,bełchatowski,Kluki,Kaszewice,995/6,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321104,19.283784",,yes
0103000020110F0000010000000500000032CE1BA70161404130CB26C4EF79594139A0E0C2DF60404161D96D04F2795941C2195186DA6040410FC2DC2CDE7959417E89DDC2F4604041C9C30B6BDA79594132CE1BA70161404130CB26C4EF795941,100105_2.0003.995/7,łódzkie,bełchatowski,Kluki,Kaszewice,995/7,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321871,19.284827",,yes
0103000020110F000001000000060000008381ED1DF1604041B5B3A963D47959417E89DDC2F4604041C9C30B6BDA795941C2195186DA6040410FC2DC2CDE795941A0690E62D4604041AB0E8766D37959415A351747EE6040415626C3B0CF7959418381ED1DF1604041B5B3A963D4795941,100105_2.0003.995/8,łódzkie,bełchatowski,Kluki,Kaszewice,995/8,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321519,19.284686",,yes
0103000020110F000001000000050000005A351747EE6040415626C3B0CF795941A0690E62D4604041AB0E8766D37959419BE1C63DCE6040416C742E9FC8795941279260CDE7604041773E79F6C47959415A351747EE6040415626C3B0CF795941,100105_2.0003.995/9,łódzkie,bełchatowski,Kluki,Kaszewice,995/9,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321268,19.284568",,yes
0103000020110F000001000000070000009A437ADCE160404121ED9321BB795941279260CDE7604041773E79F6C47959419BE1C63DCE6040416C742E9FC87959415A39AC12CA604041BC86F24CC1795941C81D7C5ECC60404115FEDAF7C0795941BF5C1524CA6040413AD29912BD7959419A437ADCE160404121ED9321BB795941,100105_2.0003.995/10,łódzkie,bełchatowski,Kluki,Kaszewice,995/10,2024/06/29,,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636428593336551/?sale_post_id=3636428593336551,,,,"51.321027,19.284456",,yes
0103000020110F000001000000070000000A55391A79E53B419059AC129EDB5A41C47E8A2786E53B416CE41A9796DB5A417000D00EB3E53B410F46A4AE9BDB5A41043FC01DA2E53B41096DDD80A5DB5A41D6EB699082E53B418334B4E5A0DB5A410C032B917CE53B4175A4FB42A0DB5A410A55391A79E53B419059AC129EDB5A41,321705_2.0058.469/3,zachodniopomorskie,wałecki,Wałcz,Kłębowiec,469/3,2024/06/29,77000,budowlana,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636235616689182/?sale_post_id=3636235616689182,,,,"53.310453,16.423406",,yes
0103000020110F00000100000008000000ADD4CDD002B440418693CE648E6C58417F2C1216FFB3404128EA05DF8A6C58413388DDEC17B440410D1A519F876C58411E94BC2E21B440416843C9A1866C5841A19BAB233DB4404148E50505836C5841DD2702744AB44041628961C4816C58414B4AA9AA4DB44041C6129377856C5841ADD4CDD002B440418693CE648E6C5841,121506_4.0001.5498,małopolskie,suski,Maków Podhalański,Maków Podhalański,5498,2024/06/29,40000,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3636069320039145/,,,,"49.747096,19.667622",,yes
0103000020110F0000010000005F000000096300D542974141B1249CA4ADA35841336D661430974141FD410328A4A35841A3C18E98279741415007CA239EA358418AF67C500397414170BB52EE88A35841BDB69E4FF99641413200205E81A358418848E2F8F19641411F6994277DA35841957AB4F8E8964141D26D57AC78A35841075EC7DECA964141FBECC5D66BA35841FF39C745C59641419CF409BB69A358415D754913C2964141BD855BE967A358410AC1B2C3BD9641418514074E62A35841B5017714BB96414153FE108D61A358411C0305F3B59641410911956461A35841F6FB56E9AE9641415861828260A358416D2A5E03A99641419FE947145FA3584103520F566F9641412767A0D648A358411380C345709641418935D16A47A35841CDE0E6C0A6964141773D5CAE5CA35841964CD9EEAC9641416AE64DF45EA35841C1C76154B2964141E27C85E85FA35841718E345DB79641414879C56F60A35841FC59E8FBB9964141196C0D7E60A35841ED24F0CDBC964141B63C53C360A358416DEB724AC1964141CDC08BC962A358418768BF35C396414164F3E4FB65A35841119B2E45C59641410D95E50568A35841D1C7B241E2964141B4083A3974A35841820557C4E9964141DCC4645D77A35841118A0FF8F8964141521EF8567FA3584179B584A6FF9641413C33EA1884A358410C690F0B0797414145C1F26389A35841E14DE37B2497414122D824519AA35841A34CD82E3197414152680142A3A35841872AEFD743974141F26FA68DACA358410814073859974141952D32C5B8A358411F67D3535A974141F12E0732B8A35841714D8E9C69974141A988DFB9BFA3584125D1644F9D974141E6D12992D6A358412C161134A1974141DD30ECEFD8A35841A0A92E6DDD974141DB096FC7F3A35841BA7149E2F2974141F622AF92FCA358414282F6080D984141C72003CF05A458419E627E3D209841415E8A4C390CA4584179B7102D5B984141F44399BB1DA458413592DAA9BE9841412AAED1F538A458412EE511FEE89841416126F10442A45841439CF0D8E998414170EB552844A45841FBEFD834FD9841417A1AE9D847A4584192E3DBFD60994141316B45175EA45841652C46F05F994141A5B710935FA45841780BE6FC98994141BC736B136CA458410FB3F385BB9941412C8ADF7072A458417CD66B36EC994141933C0E1A7FA4584161954E2C2D9A41414DB502E491A458412E7008544A9A4141CBC8536A9BA458414099376A669A41410F52E966A5A4584101847F0B8D9A41413CBF4CD6B1A45841DA1BF63EA09A4141CC3BD62CB7A45841FB7D753E9F9A4141753E7524B9A4584127DF21C3BC9A41418A912814C2A4584183B79F36E09A414175E0892CCBA45841474E49FCEA9A4141DB15273FCEA4584160FF3959F59A4141626C46F8D1A45841203045F5FC9A41410DDC14C3D5A458416878910F019B4141B09BD3DBDEA45841241304D4EB9A4141496D4889D7A458419D207730D69A4141A24AEC8FD1A458416D51578EB29A4141F0343CE9C8A45841381ED10BB29A4141C0A7B45EC7A458411606F58E929A414122ECF1B1BEA4584109F41E64949A4141BD389FECBCA458412D4755C7869A41416AAD040FB9A4584189770C54309A4141A7F46ACB9CA458413121DE28F5994141F20C982489A45841D9E0D0D4DF994141AF0BA68084A458412473C46DBD9941418151D5D57AA458417F4951F2A4994141A5328EC575A45841C552951D5A994141F9EE68A465A458415C530E385B9941411C73DFA963A45841CC465CC80D994141961DBEAE52A4584105C522C6EA9841419916E6514CA45841B88FE4F1EA984141C0B7F5424AA45841DAC66289C49841416020D4FC40A4584185D13974A79841410813C69038A4584147D693365C984141E1CFD28E24A458410FC0D6021D984141B3F41D9E11A45841CD9ECBB802984141C9F35A2309A458413D27F81CE6974141E26C48EDFEA35841BAEA8442CB974141F8C068FFF3A35841F366345EA49741410C337D26E3A358416C8AC81F84974141D7D5C579D4A35841F286E5A4519741418B6F62F4BCA35841139D3203539741415F6E8CF7BBA35841F9876F64579741414213D8ADB9A35841096300D542974141B1249CA4ADA35841,120201_2.0002.3521,małopolskie,brzeski,Borzęcin,Borzęcin,3521,2024/06/29,,,https://www.facebook.com/groups/dzialkizamniejniz100tys/permalink/3670654989913911/?sale_post_id=3670654989913911,,,,"50.077451,20.720746",,yes
